"","bag_site","site_name","bags_label","finalTissue_VialLabel","finalTissue_condition","finalTissue_gonadIndex","gonad","condition"
"1075","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250566","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1076","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250539","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1077","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250553","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1078","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250556","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1079","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250562","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1080","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250540","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1081","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250548","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1082","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250554","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1083","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250564","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1084","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250544","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1085","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250560","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1086","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250546","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1087","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250545","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1088","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250563","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1089","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250551","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1090","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250557","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1091","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250559","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1092","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250558","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","3"
"1093","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250565","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","3"
"1094","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250555","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","1"
"1095","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250549","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","3"
"1096","Lewisetta","S2_DEBY","MVP-DEBY-2","CviMVPf_250542","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1097","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250177","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1098","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250190","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1099","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250188","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1100","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250176","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1101","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250183","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1102","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250164","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1103","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250168","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1104","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250187","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","4 - Follicles clearly defined and engorged","4","3"
"1105","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250180","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1106","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250165","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1107","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250184","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1108","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250170","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1109","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250167","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1110","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250178","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1111","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250169","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1112","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250193","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1113","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250191","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1114","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250189","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1115","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250185","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1116","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250166","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1117","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250173","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","3"
"1118","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250192","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1119","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250179","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1120","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250171","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1121","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250174","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1122","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250182","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1123","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250175","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1124","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250181","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1125","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250186","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1126","Lewisetta","W6_ME","MVP-ME-3","CviMVPf_250172","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1127","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251099","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1128","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251113","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","1"
"1129","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251095","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1130","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251108","0 - Watery and transparent does not fill shell cavity, extreme shrinkage","0 - No visible gonadal development","0","0"
"1131","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251105","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1132","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251093","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","2"
"1133","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251118","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","1"
"1134","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251104","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1135","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251098","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","2"
"1136","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251121","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1137","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251103","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"1138","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251102","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"1139","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251115","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"1140","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251096","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1141","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251109","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"1142","YorkRiver","W3_FL","MVP-FL-6","CviMVPf_251120","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","3"
